dg_id,player_name,event_name,event_id,fin_text,fin_num,early_out,close_odds,year,year_event_id,year_event_golfer,event_completed,rounds,mean_score,mean_sg,total_sg,major,won_major,top_10,early_out_in_prev_2_events,early_out_in_prev_5_events,fin_num_in_prev_2_events,fin_num_in_prev_5_events,mean_sg_in_prev_2_events,mean_sg_in_prev_5_events,won_major_in_prev_50_events,top_10_in_prev_10_events,top_10_in_prev_20_events
12965,"Fowler, Rickie",Waste Management Phoenix Open,3,CUT,75,1,41.0,2021,2021_3,2021_3_12965,2021-02-07,2,71.0,-1.25,-2.5,0,0,0,0.0,1.0,37.0,47.0,0.7756250000000005,0.17520000000000038,0.0,0.0,0.0
26660,"Gordon, Will",Waste Management Phoenix Open,3,CUT,75,1,226.0,2021,2021_3,2021_3_26660,2021-02-07,2,72.0,-2.25,-4.5,0,0,0,0.0,3.0,53.0,66.2,-0.22437500000000044,-1.1522500000000002,0.0,0.0,2.0
7489,"Moore, Ryan",Waste Management Phoenix Open,3,CUT,75,1,126.0,2021,2021_3,2021_3_7489,2021-02-07,2,73.0,-3.25,-6.5,0,0,0,2.0,3.0,77.0,56.6,0.4472500000000001,0.7290500000000002,0.0,0.0,2.0
18580,"Gooch, Talor",Waste Management Phoenix Open,3,CUT,75,1,101.0,2021,2021_3,2021_3_18580,2021-02-07,2,70.5,-0.75,-1.5,0,0,0,0.0,2.0,34.5,44.6,1.0496249999999994,1.0160000000000005,0.0,2.0,2.0
5665,"Cink, Stewart",Waste Management Phoenix Open,3,T58,58,0,176.0,2021,2021_3,2021_3_5665,2021-02-07,4,70.0,-0.6932499999999999,-2.7729999999999997,0,0,0,0.0,2.0,25.0,40.8,0.2826249999999999,0.04239999999999995,0.0,2.0,2.0
12577,"Woodland, Gary",Waste Management Phoenix Open,3,CUT,75,1,51.0,2021,2021_3,2021_3_12577,2021-02-07,2,71.5,-1.75,-3.5,0,0,0,0.0,2.0,32.0,57.2,1.1746250000000005,-0.5373499999999996,1.0,0.0,3.0
8605,"Jones, Matt",Waste Management Phoenix Open,3,T30,30,0,126.0,2021,2021_3,2021_3_8605,2021-02-07,4,68.5,0.80675,3.227,0,0,0,0.0,0.0,34.5,37.4,1.0240000000000002,0.7379500000000005,0.0,1.0,1.0
13470,"Kizzire, Patton",Waste Management Phoenix Open,3,T50,50,0,126.0,2021,2021_3,2021_3_13470,2021-02-07,4,69.25,0.056749999999999856,0.22699999999999942,0,0,0,0.0,0.0,30.0,22.6,1.3378749999999997,1.6217999999999997,0.0,2.0,3.0
14655,"Murray, Grayson",Waste Management Phoenix Open,3,T42,42,0,501.0,2021,2021_3,2021_3_14655,2021-02-07,4,69.0,0.30674999999999997,1.2269999999999999,0,0,0,1.0,3.0,77.0,71.4,-1.3941249999999998,-2.4643500000000005,0.0,0.0,1.0
24481,"Redman, Doc",Waste Management Phoenix Open,3,CUT,75,1,161.0,2021,2021_3,2021_3_24481,2021-02-07,2,70.0,-0.25,-0.5,0,0,0,1.0,2.0,74.5,57.8,-0.9342500000000001,-0.19270000000000023,0.0,3.0,3.0
19029,"Anguiano, Mark",Waste Management Phoenix Open,3,CUT,75,1,401.0,2021,2021_3,2021_3_19029,2021-02-07,2,71.0,-1.25,-2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334,"Watson, Bubba",Waste Management Phoenix Open,3,T22,22,0,51.0,2021,2021_3,2021_3_7334,2021-02-07,4,68.25,1.0567499999999999,4.226999999999999,0,0,0,1.0,1.0,68.0,35.6,-1.3022499999999995,0.5600000000000005,0.0,2.0,3.0
12425,"Todd, Brendon",Waste Management Phoenix Open,3,T22,22,0,101.0,2021,2021_3,2021_3_12425,2021-02-07,4,68.25,1.05675,4.227,0,0,0,0.0,1.0,27.0,34.8,0.5326250000000008,0.5903499999999998,0.0,1.0,2.0
12069,"Stanley, Kyle",Waste Management Phoenix Open,3,T36,36,0,161.0,2021,2021_3,2021_3_12069,2021-02-07,4,68.75,0.55675,2.227,0,0,0,0.0,1.0,25.0,35.4,1.375,0.7424000000000003,0.0,1.0,1.0
15575,"Hoge, Tom",Waste Management Phoenix Open,3,CUT,75,1,226.0,2021,2021_3,2021_3_15575,2021-02-07,2,70.0,-0.25,-0.5,0,0,0,2.0,4.0,77.0,61.4,-1.8027499999999999,-0.23044999999999977,0.0,1.0,1.0
19895,"Schauffele, Xander",Waste Management Phoenix Open,3,T2,2,0,12.0,2021,2021_3,2021_3_19895,2021-02-07,4,66.5,2.80675,11.227,0,0,1,0.0,0.0,3.5,8.6,2.119374999999999,2.1228999999999987,0.0,6.0,8.0
7881,"Kang, Sung",Waste Management Phoenix Open,3,CUT,75,1,501.0,2021,2021_3,2021_3_7881,2021-02-07,2,72.5,-2.75,-5.5,0,0,0,2.0,3.0,75.0,58.2,-3.1370000000000005,-1.6937500000000008,0.0,0.0,0.0
19195,"Rahm, Jon",Waste Management Phoenix Open,3,T13,13,0,7.5,2021,2021_3,2021_3_19195,2021-02-07,4,67.75,1.55675,6.227,0,0,0,0.0,0.0,7.0,8.0,1.84375,1.9626500000000004,0.0,7.0,10.0
7301,"Dufner, Jason",Waste Management Phoenix Open,3,CUT,75,1,401.0,2021,2021_3,2021_3_7301,2021-02-07,2,70.5,-0.75,-1.5,0,0,0,1.0,3.0,76.0,70.8,-1.0927499999999999,-1.0218500000000001,0.0,0.0,1.0
14577,"English, Harris",Waste Management Phoenix Open,3,CUT,75,1,29.0,2021,2021_3,2021_3_14577,2021-02-07,2,70.5,-0.75,-1.5,0,0,0,1.0,1.0,55.5,24.6,-1.123375000000001,1.1186500000000001,0.0,5.0,8.0
25908,"Whaley, Vincent",Waste Management Phoenix Open,3,CUT,75,1,601.0,2021,2021_3,2021_3_25908,2021-02-07,2,73.0,-3.25,-6.5,0,0,0,2.0,4.0,77.0,65.4,-2.10075,-1.1763500000000005,0.0,0.0,0.0
13127,"Tway, Kevin",Waste Management Phoenix Open,3,CUT,75,1,601.0,2021,2021_3,2021_3_13127,2021-02-07,2,70.5,-0.7500000000000001,-1.5000000000000002,0,0,0,2.0,5.0,77.0,75.8,-1.5527500000000005,-1.5766,0.0,0.0,0.0
11330,"Brown, Scott",Waste Management Phoenix Open,3,CUT,75,1,501.0,2021,2021_3,2021_3_11330,2021-02-07,2,71.0,-1.25,-2.5,0,0,0,2.0,3.0,77.0,60.0,-1.35075,-0.7136999999999996,0.0,0.0,1.0
13126,"Taylor, Nick",Waste Management Phoenix Open,3,CUT,75,1,176.0,2021,2021_3,2021_3_13126,2021-02-07,2,70.0,-0.25000000000000006,-0.5000000000000001,0,0,0,0.0,1.0,29.0,38.2,1.1888750000000001,0.2914500000000003,0.0,0.0,1.0
23604,"Clark, Wyndham",Waste Management Phoenix Open,3,T36,36,0,126.0,2021,2021_3,2021_3_23604,2021-02-07,4,68.75,0.5567500000000001,2.2270000000000003,0,0,0,0.0,1.0,43.0,37.2,0.6746249999999994,1.2669500000000007,0.0,1.0,1.0
8479,"Harrington, Scott",Waste Management Phoenix Open,3,CUT,75,1,751.0,2021,2021_3,2021_3_8479,2021-02-07,2,72.0,-2.25,-4.5,0,0,0,2.0,4.0,77.0,74.0,-2.3540000000000014,-1.8778499999999998,0.0,0.0,0.0
8480,"Streelman, Kevin",Waste Management Phoenix Open,3,T22,22,0,151.0,2021,2021_3,2021_3_8480,2021-02-07,4,68.25,1.05675,4.227,0,0,0,1.0,2.0,56.0,54.6,-0.19212500000000132,0.10614999999999994,0.0,1.0,3.0
16283,"Rodgers, Patrick",Waste Management Phoenix Open,3,CUT,75,1,201.0,2021,2021_3,2021_3_16283,2021-02-07,2,71.0,-1.25,-2.5,0,0,0,2.0,4.0,77.0,64.2,-0.8027500000000003,-0.42385000000000017,0.0,0.0,0.0
14578,"Henley, Russell",Waste Management Phoenix Open,3,T30,30,0,67.0,2021,2021_3,2021_3_14578,2021-02-07,4,68.5,0.8067500000000002,3.2270000000000008,0,0,0,1.0,2.0,43.0,44.0,0.8941249999999992,0.40715,0.0,3.0,6.0
11049,"Simpson, Webb",Waste Management Phoenix Open,3,T42,42,0,17.0,2021,2021_3,2021_3_11049,2021-02-07,4,69.0,0.30675,1.227,0,0,0,0.0,0.0,10.5,17.0,1.4076249999999995,1.3195499999999996,0.0,5.0,10.0
7820,"Palmer, Ryan",Waste Management Phoenix Open,3,T42,42,0,46.0,2021,2021_3,2021_3_7820,2021-02-07,4,69.0,0.3067500000000001,1.2270000000000003,0,0,0,0.0,0.0,21.5,13.6,1.5608749999999987,1.6546999999999996,0.0,4.0,6.0
7398,"Schwartzel, Charl",Waste Management Phoenix Open,3,CUT,75,1,161.0,2021,2021_3,2021_3_7398,2021-02-07,2,71.5,-1.75,-3.5,0,0,0,0.0,2.0,36.0,49.4,0.8989999999999994,0.4744999999999999,0.0,0.0,2.0
8769,"Potter, Jr., Ted",Waste Management Phoenix Open,3,64,64,0,401.0,2021,2021_3,2021_3_8769,2021-02-07,4,70.5,-1.19325,-4.773,0,0,0,1.0,4.0,46.5,63.6,0.7052500000000008,-0.9414000000000005,0.0,0.0,1.0
11019,"Steele, Brendan",Waste Management Phoenix Open,3,T30,30,0,81.0,2021,2021_3,2021_3_11019,2021-02-07,4,68.5,0.80675,3.227,0,0,0,0.0,2.0,12.5,49.0,1.9388750000000003,-1.4224999999999999,0.0,1.0,3.0
17511,"Straka, Sepp",Waste Management Phoenix Open,3,CUT,75,1,126.0,2021,2021_3,2021_3_17511,2021-02-07,2,70.0,-0.25,-0.5,0,0,0,1.0,1.0,53.5,45.6,-1.3171250000000008,-0.22200000000000078,0.0,1.0,2.0
14013,"Tringale, Cameron",AT&T Pebble Beach Pro-Am,5,T7,7,0,41.0,2021,2021_5,2021_5_14013,2021-02-14,4,68.75,2.676,10.704,0,0,1,0.0,0.0,17.5,24.6,1.4643750000000004,1.4057499999999998,0.0,1.0,2.0
17538,"Homa, Max",AT&T Pebble Beach Pro-Am,5,T7,7,0,34.0,2021,2021_5,2021_5_17538,2021-02-14,4,68.75,2.9815,11.926,0,0,1,0.0,1.0,30.0,33.6,0.9643750000000008,0.9420000000000008,0.0,0.0,1.0
10423,"Brehm, Ryan",AT&T Pebble Beach Pro-Am,5,CUT,75,1,501.0,2021,2021_5,2021_5_10423,2021-02-14,2,72.5,-0.17149999999999999,-0.34299999999999997,0,0,0,1.0,2.0,69.0,54.4,-1.9776249999999993,-0.3789500000000004,0.0,0.0,0.0
4163,"Donald, Luke",AT&T Pebble Beach Pro-Am,5,CUT,75,1,351.0,2021,2021_5,2021_5_4163,2021-02-14,2,72.5,-0.1715000000000002,-0.3430000000000004,0,0,0,2.0,5.0,75.0,75.0,-0.7787500000000003,-0.7673999999999989,0.0,0.0,0.0
16602,"Varner III, Harold",AT&T Pebble Beach Pro-Am,5,CUT,75,1,67.0,2021,2021_5,2021_5_16602,2021-02-14,2,72.0,-0.2825,-0.565,0,0,0,1.0,2.0,46.0,50.6,-0.719875,-0.5710500000000001,0.0,1.0,1.0
12359,"Stallings, Scott",AT&T Pebble Beach Pro-Am,5,T30,30,0,81.0,2021,2021_5,2021_5_12359,2021-02-14,4,70.5,1.2315,4.926,0,0,0,1.0,3.0,57.5,65.6,0.3313750000000002,-0.25419999999999954,0.0,1.0,2.0
8825,"Harman, Brian",AT&T Pebble Beach Pro-Am,5,T39,39,0,46.0,2021,2021_5,2021_5_8825,2021-02-14,4,71.0,0.42600000000000016,1.7040000000000006,0,0,0,0.0,1.0,22.0,41.0,1.3423750000000008,0.8220500000000002,0.0,1.0,1.0
2881,"Furyk, Jim",AT&T Pebble Beach Pro-Am,5,T21,21,0,101.0,2021,2021_5,2021_5_2881,2021-02-14,4,70.0,1.7315,6.926,0,0,0,0.0,2.0,46.5,59.4,0.3176249999999998,0.11085000000000003,0.0,0.0,0.0
16841,"Lee, Min Woo",AT&T Pebble Beach Pro-Am,5,CUT,75,1,301.0,2021,2021_5,2021_5_16841,2021-02-14,2,74.5,-2.7824999999999998,-5.5649999999999995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8605,"Jones, Matt",AT&T Pebble Beach Pro-Am,5,T34,34,0,51.0,2021,2021_5,2021_5_8605,2021-02-14,4,70.75,0.6760000000000002,2.7040000000000006,0,0,0,0.0,0.0,39.0,30.8,0.5893750000000003,1.0675500000000004,0.0,1.0,1.0
8469,"Armour, Ryan",AT&T Pebble Beach Pro-Am,5,T47,47,0,161.0,2021,2021_5,2021_5_8469,2021-02-14,4,71.25,0.4815,1.926,0,0,0,1.0,3.0,45.5,54.6,0.688999999999999,-0.22444999999999965,0.0,1.0,3.0
14012,"Stefani, Shawn",AT&T Pebble Beach Pro-Am,5,CUT,75,1,501.0,2021,2021_5,2021_5_14012,2021-02-14,2,73.5,-1.1715,-2.343,0,0,0,2.0,5.0,75.0,75.0,-5.063500000000001,-4.0232,0.0,0.0,0.0
25908,"Whaley, Vincent",AT&T Pebble Beach Pro-Am,5,T50,50,0,501.0,2021,2021_5,2021_5_25908,2021-02-14,4,71.5,-0.07399999999999984,-0.2959999999999994,0,0,0,2.0,4.0,77.0,65.4,-3.822,-1.5871500000000005,0.0,0.0,0.0
9771,"Day, Jason",AT&T Pebble Beach Pro-Am,5,T7,7,0,19.0,2021,2021_5,2021_5_9771,2021-02-14,4,68.75,2.6759999999999997,10.703999999999999,0,0,1,2.0,3.0,77.0,49.6,-1.3732500000000005,-0.14849999999999977,0.0,1.0,5.0
26096,"Bhatia, Akshay",AT&T Pebble Beach Pro-Am,5,T30,30,0,201.0,2021,2021_5,2021_5_26096,2021-02-14,4,70.5,0.9260000000000002,3.7040000000000006,0,0,0,1.0,3.0,63.5,57.6,0.03987500000000044,0.17625000000000018,0.0,1.0,1.0
16433,"NeSmith, Matthew",AT&T Pebble Beach Pro-Am,5,T16,16,0,61.0,2021,2021_5,2021_5_16433,2021-02-14,4,69.75,1.9814999999999998,7.925999999999999,0,0,0,0.0,2.0,27.5,44.0,1.3650000000000007,-0.2961500000000002,0.0,2.0,2.0
16382,"Knous, Jim",AT&T Pebble Beach Pro-Am,5,CUT,75,1,751.0,2021,2021_5,2021_5_16382,2021-02-14,2,75.0,-3.2824999999999998,-6.5649999999999995,0,0,0,2.0,4.0,77.0,72.0,-2.5237500000000006,-1.2362000000000002,0.0,0.0,0.0
9643,"Blaum, Ryan",AT&T Pebble Beach Pro-Am,5,CUT,75,1,601.0,2021,2021_5,2021_5_9643,2021-02-14,2,72.5,-0.1715000000000001,-0.3430000000000002,0,0,0,2.0,4.0,75.0,70.4,-0.2727500000000002,-0.5490999999999995,0.0,0.0,0.0
24550,"Ghim, Doug",AT&T Pebble Beach Pro-Am,5,T21,21,0,76.0,2021,2021_5,2021_5_24550,2021-02-14,4,70.0,1.4260000000000002,5.704000000000001,0,0,0,0.0,1.0,21.0,36.2,1.7740000000000005,0.6680000000000001,0.0,1.0,1.0
8571,"Gomez, Fabian",AT&T Pebble Beach Pro-Am,5,CUT,75,1,1001.0,2021,2021_5,2021_5_8571,2021-02-14,2,72.0,0.3284999999999998,0.6569999999999996,0,0,0,2.0,5.0,77.0,75.8,-0.6312500000000001,-2.0829999999999993,0.0,0.0,0.0
12643,"Castro, Roberto",AT&T Pebble Beach Pro-Am,5,CUT,75,1,401.0,2021,2021_5,2021_5_12643,2021-02-14,2,72.0,-0.2825000000000001,-0.5650000000000002,0,0,0,2.0,5.0,75.0,75.2,-1.5377499999999995,-1.9061666666666663,0.0,0.0,0.0
10185,"Every, Matt",AT&T Pebble Beach Pro-Am,5,WD,75,1,501.0,2021,2021_5,2021_5_10185,2021-02-14,1,77.0,-4.603,-4.603,0,0,0,2.0,5.0,77.0,75.8,-1.5295,-1.568999999999999,0.0,0.0,0.0
10104,"Power, Seamus",AT&T Pebble Beach Pro-Am,5,CUT,75,1,301.0,2021,2021_5,2021_5_10104,2021-02-14,2,72.0,0.3285,0.657,0,0,0,1.0,3.0,56.0,57.8,0.1496250000000004,-0.3093499999999997,0.0,0.0,0.0
16715,"Ryder, Sam",AT&T Pebble Beach Pro-Am,5,CUT,75,1,151.0,2021,2021_5,2021_5_16715,2021-02-14,2,75.5,-3.7824999999999998,-7.5649999999999995,0,0,0,0.0,2.0,33.5,52.8,0.8393749999999996,0.35394999999999965,0.0,1.0,2.0
17536,"Spaun, J.J.",AT&T Pebble Beach Pro-Am,5,CUT,75,1,401.0,2021,2021_5,2021_5_17536,2021-02-14,2,75.5,-3.1715,-6.343,0,0,0,2.0,3.0,77.0,70.6,-1.4020000000000001,-0.9684000000000001,0.0,1.0,1.0
8820,"Snedeker, Brandt",AT&T Pebble Beach Pro-Am,5,CUT,75,1,67.0,2021,2021_5,2021_5_8820,2021-02-14,2,75.0,-2.6715,-5.343,0,0,0,1.0,3.0,53.5,63.2,-0.5447500000000001,-1.1956,0.0,0.0,0.0
17509,"Seiffert, Chase",AT&T Pebble Beach Pro-Am,5,CUT,75,1,176.0,2021,2021_5,2021_5_17509,2021-02-14,2,74.5,-2.1715,-4.343,0,0,0,0.0,2.0,36.0,56.2,1.0240000000000002,-0.26774999999999993,0.0,0.0,1.0
16333,"Hubbard, Mark",AT&T Pebble Beach Pro-Am,5,T55,55,0,81.0,2021,2021_5,2021_5_16333,2021-02-14,4,71.75,-0.32399999999999984,-1.2959999999999994,0,0,0,1.0,2.0,52.5,54.2,0.04762499999999942,-0.22784999999999975,0.0,0.0,0.0
17365,"Mitchell, Keith",AT&T Pebble Beach Pro-Am,5,CUT,75,1,176.0,2021,2021_5,2021_5_17365,2021-02-14,2,74.5,-2.7824999999999998,-5.5649999999999995,0,0,0,2.0,2.0,77.0,56.4,-1.8732499999999987,-0.6944499999999996,0.0,0.0,1.0
8769,"Potter, Jr., Ted",AT&T Pebble Beach Pro-Am,5,CUT,75,1,161.0,2021,2021_5,2021_5_8769,2021-02-14,2,72.0,0.3285,0.657,0,0,0,0.0,3.0,41.0,61.4,0.21437500000000084,-0.6421500000000006,0.0,0.0,0.0
12423,"Kirk, Chris",AT&T Pebble Beach Pro-Am,5,T16,16,0,61.0,2021,2021_5,2021_5_12423,2021-02-14,4,69.75,1.9815,7.926,0,0,0,1.0,1.0,45.5,31.4,-0.16199999999999948,0.7900500000000001,0.0,1.0,1.0
14967,"Hadley, Chesson",AT&T Pebble Beach Pro-Am,5,CUT,75,1,126.0,2021,2021_5,2021_5_14967,2021-02-14,2,73.0,-1.2825000000000004,-2.565000000000001,0,0,0,2.0,3.0,77.0,53.6,-2.1039999999999983,-0.4014999999999991,0.0,0.0,0.0
1804,"Choi, K.J.",AT&T Pebble Beach Pro-Am,5,CUT,75,1,401.0,2021,2021_5,2021_5_1804,2021-02-14,2,73.5,-1.1715,-2.343,0,0,0,0.0,2.0,70.0,67.2,-0.7884999999999984,-0.5941499999999987,0.0,0.0,1.0
14776,"Cappelen, Sebastian",AT&T Pebble Beach Pro-Am,5,T55,55,0,301.0,2021,2021_5,2021_5_14776,2021-02-14,4,71.75,-0.01849999999999996,-0.07399999999999984,0,0,0,1.0,3.0,71.5,70.0,-1.7579999999999991,-1.6973500000000006,0.0,0.0,1.0
14926,"Malnati, Peter",AT&T Pebble Beach Pro-Am,5,CUT,75,1,51.0,2021,2021_5,2021_5_14926,2021-02-14,2,72.5,-0.17149999999999999,-0.34299999999999997,0,0,0,1.0,2.0,42.5,44.4,0.1572500000000009,0.014599999999999724,0.0,3.0,3.0
17543,"Kim, Michael",AT&T Pebble Beach Pro-Am,5,CUT,75,1,501.0,2021,2021_5,2021_5_17543,2021-02-14,2,72.5,-0.7825,-1.565,0,0,0,0.0,2.0,55.5,65.2,-0.26000000000000023,-2.1104500000000015,0.0,0.0,0.0
10419,"Noren, Alex",AT&T Pebble Beach Pro-Am,5,CUT,75,1,51.0,2021,2021_5,2021_5_10419,2021-02-14,2,75.0,-2.6715,-5.343,0,0,0,0.0,2.0,38.5,49.0,0.7756249999999993,0.024099999999999254,0.0,1.0,2.0
8479,"Harrington, Scott",AT&T Pebble Beach Pro-Am,5,66,66,0,601.0,2021,2021_5,2021_5_8479,2021-02-14,4,73.0,-1.2685,-5.074,0,0,0,2.0,5.0,77.0,75.8,-2.1232500000000014,-2.0096,0.0,0.0,0.0
8480,"Streelman, Kevin",AT&T Pebble Beach Pro-Am,5,13,13,0,34.0,2021,2021_5,2021_5_8480,2021-02-14,4,69.25,2.4815,9.926,0,0,0,0.0,1.0,29.5,44.0,0.9899999999999988,0.35539999999999994,0.0,0.0,3.0
21943,"Lebioda, Hank",AT&T Pebble Beach Pro-Am,5,T39,39,0,401.0,2021,2021_5,2021_5_21943,2021-02-14,4,71.0,0.7315,2.926,0,0,0,1.0,3.0,70.5,65.8,-0.23400000000000098,-0.17095000000000074,0.0,0.0,0.0
8085,"Teater, Josh",AT&T Pebble Beach Pro-Am,5,T50,50,0,226.0,2021,2021_5,2021_5_8085,2021-02-14,4,71.5,-0.07400000000000007,-0.29600000000000026,0,0,0,0.0,3.0,47.0,63.8,0.49462500000000065,-0.24194999999999994,0.0,0.0,1.0
7340,"Hearn, David",AT&T Pebble Beach Pro-Am,5,CUT,75,1,201.0,2021,2021_5,2021_5_7340,2021-02-14,2,73.5,-1.1715,-2.343,0,0,0,1.0,4.0,71.5,73.6,-2.109,-1.5671,0.0,1.0,1.0
11357,"Uihlein, Peter",AT&T Pebble Beach Pro-Am,5,T60,60,0,176.0,2021,2021_5,2021_5_11357,2021-02-14,4,72.25,-0.5185,-2.074,0,0,0,1.0,2.0,56.0,64.6,-1.493875000000001,-1.2860999999999998,0.0,0.0,0.0
14081,"Hoag, Bo",AT&T Pebble Beach Pro-Am,5,CUT,75,1,101.0,2021,2021_5,2021_5_14081,2021-02-14,2,72.0,-0.2825000000000001,-0.5650000000000002,0,0,0,0.0,1.0,27.0,33.6,1.0893750000000004,1.0570999999999997,0.0,0.0,0.0
7301,"Dufner, Jason",AT&T Pebble Beach Pro-Am,5,T26,26,0,276.0,2021,2021_5,2021_5_7301,2021-02-14,4,70.25,1.1760000000000002,4.704000000000001,0,0,0,1.0,3.0,76.0,70.8,-1.3139999999999998,-0.6339500000000001,0.0,0.0,1.0
863,"Daly, John",AT&T Pebble Beach Pro-Am,5,CUT,75,1,2501.0,2021,2021_5,2021_5_863,2021-02-14,2,78.5,-6.1715,-12.343,0,0,0,2.0,3.0,75.0,58.0,-2.31675,-1.94475,0.0,0.0,0.0
13305,"Chappell, Kevin",AT&T Pebble Beach Pro-Am,5,CUT,75,1,151.0,2021,2021_5,2021_5_13305,2021-02-14,2,72.5,-0.17149999999999999,-0.34299999999999997,0,0,0,0.0,2.0,63.0,59.8,-1.2640000000000002,-0.7636999999999996,0.0,0.0,0.0
13971,"Baker, Chris",AT&T Pebble Beach Pro-Am,5,CUT,75,1,401.0,2021,2021_5,2021_5_13971,2021-02-14,2,72.5,-0.17149999999999999,-0.34299999999999997,0,0,0,2.0,3.0,77.0,63.0,-2.3507499999999992,-0.7551999999999999,0.0,0.0,0.0
11374,"Hahn, James",AT&T Pebble Beach Pro-Am,5,CUT,75,1,67.0,2021,2021_5,2021_5_11374,2021-02-14,2,74.5,-2.1715,-4.343,0,0,0,1.0,2.0,44.5,47.4,-0.16862500000000036,-0.014999999999999963,0.0,4.0,4.0
19428,"Zalatoris, Will",AT&T Pebble Beach Pro-Am,5,T55,55,0,19.0,2021,2021_5,2021_5_19428,2021-02-14,4,71.75,-0.324,-1.296,0,0,0,0.0,0.0,12.0,19.4,1.865,1.5250500000000005,0.0,4.0,4.0
15575,"Hoge, Tom",AT&T Pebble Beach Pro-Am,5,12,12,0,126.0,2021,2021_5,2021_5_15575,2021-02-14,4,69.0,2.426,9.704,0,0,0,2.0,4.0,77.0,61.4,-1.0719999999999998,-0.17534999999999976,0.0,1.0,1.0
19477,"Schenk, Adam",AT&T Pebble Beach Pro-Am,5,CUT,75,1,151.0,2021,2021_5,2021_5_19477,2021-02-14,2,75.0,-2.6715,-5.343,0,0,0,2.0,4.0,77.0,68.2,-1.1232499999999996,-1.2310999999999999,0.0,0.0,0.0
7293,"Walker, Jimmy",AT&T Pebble Beach Pro-Am,5,CUT,75,1,351.0,2021,2021_5,2021_5_7293,2021-02-14,2,72.0,0.3285,0.657,0,0,0,2.0,3.0,77.0,69.8,-1.3220000000000014,-1.5482,0.0,0.0,0.0
757,"Lehman, Tom",AT&T Pebble Beach Pro-Am,5,CUT,75,1,1001.0,2021,2021_5,2021_5_757,2021-02-14,2,73.0,-0.6715,-1.343,0,0,0,2.0,3.0,75.0,56.6,0.1810000000000005,-0.8908999999999997,0.0,0.0,0.0
13342,"Gibson, Rhein",AT&T Pebble Beach Pro-Am,5,CUT,75,1,351.0,2021,2021_5,2021_5_13342,2021-02-14,2,73.5,-1.7824999999999998,-3.5649999999999995,0,0,0,0.0,3.0,46.5,63.6,0.400625,-1.33635,0.0,0.0,0.0
22916,"Pigman, Kenny",AT&T Pebble Beach Pro-Am,5,CUT,75,1,751.0,2021,2021_5,2021_5_22916,2021-02-14,2,77.5,-5.1715,-10.343,0,0,0,1.0,1.0,38.5,38.5,-1.3205,-1.3205,0.0,0.0,0.0
13831,"Knox, Russell",AT&T Pebble Beach Pro-Am,5,T7,7,0,81.0,2021,2021_5,2021_5_13831,2021-02-14,4,68.75,2.676,10.704,0,0,1,1.0,2.0,66.0,49.2,-0.2936249999999996,0.20389999999999872,0.0,0.0,1.0
15634,"Trainer, Martin",AT&T Pebble Beach Pro-Am,5,CUT,75,1,1251.0,2021,2021_5,2021_5_15634,2021-02-14,2,72.5,-0.17149999999999999,-0.34299999999999997,0,0,0,2.0,4.0,77.0,70.2,-4.041500000000001,-1.9820499999999996,0.0,0.0,0.0
12131,"Anderson, Mark",AT&T Pebble Beach Pro-Am,5,CUT,75,1,501.0,2021,2021_5,2021_5_12131,2021-02-14,2,72.0,-0.2825,-0.565,0,0,0,2.0,5.0,77.0,75.8,-1.854,-1.6720999999999997,0.0,0.0,0.0
15239,"Ledesma, Nelson",AT&T Pebble Beach Pro-Am,5,CUT,75,1,601.0,2021,2021_5,2021_5_15239,2021-02-14,2,72.0,0.3284999999999999,0.6569999999999998,0,0,0,1.0,3.0,73.5,68.8,-2.035249999999999,-1.7732499999999998,0.0,0.0,0.0
14636,"Spieth, Jordan",AT&T Pebble Beach Pro-Am,5,T3,3,0,21.0,2021,2021_5,2021_5_14636,2021-02-14,4,68.25,3.1759999999999997,12.703999999999999,0,0,1,1.0,2.0,41.5,49.0,1.3313749999999998,0.40450000000000064,0.0,1.0,2.0
7602,"Stadler, Kevin",AT&T Pebble Beach Pro-Am,5,CUT,75,1,1001.0,2021,2021_5,2021_5_7602,2021-02-14,2,73.0,-1.2825,-2.565,0,0,0,1.0,4.0,76.0,75.4,-2.538375000000001,-2.245150000000001,0.0,0.0,0.0
13026,"Zhang, Xinjun",AT&T Pebble Beach Pro-Am,5,CUT,75,1,276.0,2021,2021_5,2021_5_13026,2021-02-14,2,72.5,-0.17149999999999999,-0.34299999999999997,0,0,0,0.0,2.0,62.5,67.6,-0.7599999999999996,-0.5005500000000007,0.0,0.0,1.0
15651,"Ventura, Kristoffer",AT&T Pebble Beach Pro-Am,5,CUT,75,1,176.0,2021,2021_5,2021_5_15651,2021-02-14,2,74.5,-2.1715,-4.343,0,0,0,2.0,4.0,77.0,73.6,-1.1007500000000001,-1.2765499999999996,0.0,2.0,2.0
14007,"Martin, Ben",AT&T Pebble Beach Pro-Am,5,CUT,75,1,176.0,2021,2021_5,2021_5_14007,2021-02-14,2,73.5,-1.1715,-2.343,0,0,0,1.0,2.0,65.5,63.4,-0.3849999999999999,-0.4865500000000001,0.0,0.0,0.0
